timestep,sim_simulation_time,sim_dt_physics,sim_battery_age_factor,sim_battery_time_accel,sim_speed,sim_throttle,sim_front_rpm,sim_rear_rpm,sim_range,sim_battery_degradation,sim_battery_soh,sim_battery_temp,sim_battery_temp_std,sim_battery_soc,sim_battery_curr,sim_battery_cooling_temp,carla_steering,carla_roll,carla_pitch,carla_yaw,carla_env_temp,carla_traffic_light,P_pack_W,C_rate,P_loss_W,E_kWh_cum,distance_km_cum,Wh_per_km_mask,Wh_per_km_inst,Wh_per_km_rolling_mask,Wh_per_km_rolling,T_hot_proxy
89.84559752047062,87.25,0.0499999999999971,5,5.167836510640241,0.0,0.0,5e-323,5e-323,150.43192582216517,0.0046281568967656,0.9953718431032345,25.2843907370152,5.99182245303757e-14,0.998007439367883,-2.683711311778591,25.191901639912032,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1237.0948407569583,0.04708265459260686,0.06200240738647718,-0.09237144957974394,0.32563050784444497,0.0,0.0,1.0,-92.37144956497193,25.655519189242288
89.89559752121568,87.3,0.0500000000000113,5,5.16783940415876,0.0,0.0,5e-323,5e-323,150.40345330544733,0.0046281563575426,0.9953718436424572,25.2843593870424,5.99182245303757e-14,0.9980070738226198,-2.6847031633174163,25.192020288152666,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1237.551925657194,0.04710005549679678,0.06204824129040462,-0.09238863780093363,0.32563050784444497,0.0,0.0,1.0,-92.38863778616162,25.65562496473956
89.94559752196074,87.35,0.0499999999999971,5,5.167842297677279,0.0,0.0,5e-323,5e-323,150.3749810592567,0.0046281558215814,0.9953718441784184,25.28432809089213,5.99182245303757e-14,0.998006708142388,-2.6856942687174983,25.19213886346563,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1238.0086664780247,0.047117443310833305,0.06209405763143722,-0.09240583236574582,0.32563050784444497,0.0,0.0,1.0,-92.4058323509738,25.65573069083554
89.9955975227058,87.4,0.0499999999999971,5,5.167845191195798,0.0,0.0,5e-323,5e-323,150.34650909729106,0.004628155288878,0.995371844711122,25.284296848493625,5.99182245303757e-14,0.9980063423272888,-2.686684628061814,25.192257365631065,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1238.4650632577866,0.04713481803617218,0.0621398563752273,-0.09242303326940217,0.32563050784444497,0.0,0.0,1.0,-92.42303325463016,25.65583636747096
90.04559752345085,87.45,0.0499999999999971,5,5.167848084714317,0.0,0.0,5e-323,5e-323,150.3180374332306,0.0046281547594281,0.995371845240572,25.28426565977651,0.0,0.9980059763774244,-2.687674241440277,25.192375794431484,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1238.921116038013,0.04715217967439082,0.0621856374877825,-0.09244024050712492,0.32563050784444497,0.0,0.0,1.0,-92.4402404923529,25.655941994587913
90.09559752419592,87.5,0.0499999999999971,5,5.167850978232836,0.0,0.0,5e-323,5e-323,150.2895660807384,0.0046281542332274,0.9953718457667724,25.28423452467024,5.99182245303757e-14,0.998005610292896,-2.68866310893418,25.192494149651907,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1239.376824856264,0.04716952822691544,0.06223140093474628,-0.09245745407413682,0.32563050784444497,0.0,0.0,1.0,-92.45745405936479,25.656047572127118
90.14559752494095,87.55,0.0500000000000113,5,5.167853871751355,0.0,0.0,5e-323,5e-323,150.26109505346005,0.0046281537102719,0.995371846289728,25.28420344310473,0.0,0.9980052440738054,-2.689651230631624,25.192612431079795,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1239.832189753238,0.04718686369529165,0.06227714668211169,-0.09247467396566117,0.32563050784444497,0.0,0.0,1.0,-92.47467395088916,25.6561531000307
90.19559752568604,87.6,0.0499999999999971,5,5.167856765269874,0.0,0.0,5e-323,5e-323,150.23262436502367,0.0046281531905572,0.9953718468094428,25.284172415009778,5.99182245303757e-14,0.9980048777202536,-2.6906386066212367,25.192730638505168,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1240.2872107698759,0.04720418608107433,0.06232287469593083,-0.09249190017692187,0.32563050784444497,0.0,0.0,1.0,-92.49190016214985,25.65625857824074
90.24559752643108,87.65,0.0499999999999971,5,5.167859658788393,0.0,0.0,5e-323,5e-323,150.20415402904007,0.0046281526740791,0.9953718473259208,25.284141440315523,5.99182245303757e-14,0.9980045112323428,-2.6916252369861886,25.19284877172015,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1240.741887944604,0.04722149538572261,0.062368584942037626,-0.09250913270314333,0.32563050784444497,0.0,0.0,1.0,-92.50913268837131,25.656364006698904
90.29559752717614,87.7,0.0499999999999971,5,5.167862552306912,0.0,0.0,5e-323,5e-323,150.17568405910282,0.0046281521608336,0.9953718478391664,25.284110518952048,5.99182245303757e-14,0.9980041446101744,-2.692611121819465,25.192966830519424,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1241.1962213203722,0.04723879161086781,0.06241427738675545,-0.09252637153955055,0.32563050784444497,0.0,0.0,1.0,-92.52637152477854,25.65646938534816
90.3455975279212,87.75,0.0499999999999971,5,5.167865445825431,0.0,0.0,5e-323,5e-323,150.1472144687879,0.0046281516508165,0.9953718483491836,25.284079650849776,5.99182245303757e-14,0.9980037778538492,-2.6935962612084627,25.1930848147,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1241.6502109375538,0.04725607475804321,0.06245995199618344,-0.09254361668136914,0.32563050784444497,0.0,0.0,1.0,-92.54361666659712,25.656574714131043
90.39559752866626,87.8,0.0500000000000113,5,5.16786833934395,0.0,0.0,5e-323,5e-323,150.11874527165395,0.0046281511440235,0.9953718488559764,25.28404883593913,5.99182245303757e-14,0.9980034109634696,-2.694580655242813,25.193202724061223,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1242.1038568375536,0.047273344828821284,0.06250560873655904,-0.09256086812382522,0.32563050784444497,0.0,0.0,1.0,-92.5608681090532,25.656679992990398
90.44559752941132,87.85,0.0499999999999971,5,5.167871232862469,0.0,0.0,5e-323,5e-323,150.09027648124246,0.0046281506404505,0.9953718493595496,25.28401807415071,5.99182245303757e-14,0.9980030439391367,-2.695564304012792,25.19332055840465,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1242.557159062074,0.047290601824785825,0.0625512475741844,-0.09257812586214552,0.32563050784444497,0.0,0.0,1.0,-92.5781258473735,25.65678522186933
90.49559753015636,87.9,0.0499999999999971,5,5.167874126380988,0.0,0.0,5e-323,5e-323,150.0618081110773,0.0046281501400934,0.9953718498599066,25.28398736541521,5.99182245303757e-14,0.998002676780952,-2.696547207609089,25.19343831753423,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1243.0101176530059,0.047307845747527874,0.06259686847541562,-0.09259538989155736,0.32563050784444497,0.0,0.0,1.0,-92.59538987678533,25.656890400711113
90.54559753090145,87.95,0.0499999999999971,5,5.167877019899507,0.0,0.0,5e-323,5e-323,150.03334017466517,0.004628149642948,0.995371850357052,25.283956709663585,0.0,0.9980023094890168,-2.6975293661232658,25.193556001256184,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1243.4627326526443,0.04732507659865379,0.06264247140668418,-0.09261266020728866,0.32563050784444497,0.0,0.0,1.0,-92.61266019251664,25.65699552945938
90.59559753164648,88.0,0.0499999999999971,5,5.167879913418026,0.0,0.0,5e-323,5e-323,150.00487268549523,0.0046281491490102,0.9953718508509898,25.283926106826755,0.0,0.9980019420634328,-2.698510779647231,25.193673609378838,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1243.9150041034438,0.04734229437977598,0.06268805633447246,-0.09262993680456788,0.32563050784444497,0.0,0.0,1.0,-92.62993678979586,25.65710060805779
90.64559753239156,88.05,0.0500000000000113,5,5.167882806936545,0.0,0.0,5e-323,5e-323,149.97640565703938,0.0046281486582759,0.995371851341724,25.283895556835944,0.0,0.998001574504301,-2.69949144827373,25.193791141712893,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1244.3669320482443,0.04735949909252158,0.06273362322533665,-0.09264721967862409,0.32563050784444497,0.0,0.0,1.0,-92.64721966385207,25.657205636450417
90.6955975331366,88.1,0.0499999999999971,5,5.167885700455064,0.0,0.0,5e-323,5e-323,149.9479391027522,0.0046281481707409,0.995371851829259,25.28386505962237,0.0,0.9980012068117232,-2.700471372097521,25.19390859807117,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1244.818516530814,0.047376690738553,0.06277917204596142,-0.09266450882468702,0.32563050784444497,0.0,0.0,1.0,-92.664508809915,25.657310614581615
90.74559753388166,88.15,0.0499999999999971,5,5.167888593973583,0.0,0.0,5e-323,5e-323,149.91947303607077,0.0046281476864012,0.9953718523135988,25.283834615117485,5.99182245303757e-14,0.9980008389858008,-2.701450551207722,25.19402597826865,-0.0015858203405514,-6.103515625e-05,-9.56226431299001e-05,0.0995222255587577,39.93022659939902,1,-1245.2697575923212,0.04739386931943372,0.06282470276280415,-0.09268180423798691,0.32563050784444497,0.0,0.0,1.0,-92.6818042232149,25.65741554239518
